fish_id,group,dpf,session_minutes,n_scored_events,n_abnormal_events,n_severe_events,n_whirlpool_events,n_convulsion_events,event_seconds,manual_pts_stage_observed,dlc_mean_speed_mm_s,dlc_max_speed_mm_s,dlc_mean_tail_bend_deg,dlc_max_tail_bend_deg,dlc_mean_keypoint_likelihood,dlc_tracking_qc_pass,dlc_abnormal_event_rate_per_min,dlc_severe_event_rate_per_min,dlc_whirlpool_rate_per_min,dlc_convulsion_rate_per_min,dlc_rest_fraction,dlc_behavior_abnormality_index
LZTBI-0215,tbi_high,4,5.0,1.0,0.0,0.0,0.0,0.0,0.456,0.0,4.76,7.85,16.92,51.63,0.9629,True,0.0,0.0,0.0,0.0,0.99848,0.0
LZTBI-0215,tbi_high,5,5.0,3.0,2.0,0.0,0.0,0.0,5.631,1.0,26.606666666666666,79.31,17.92,108.49,0.9826,True,0.4,0.0,0.0,0.0,0.98123,0.266667
LZTBI-0215,tbi_high,6,5.0,2.0,2.0,1.0,0.0,1.0,7.276,3.0,24.085,107.67,54.650000000000006,126.95,0.9630000000000001,True,0.4,0.2,0.0,0.2,0.9757466666666667,0.8
LZTBI-0216,tbi_high,4,5.0,1.0,1.0,1.0,1.0,0.0,1.488,2.0,42.44,61.41,77.65,106.91,0.9735,True,0.2,0.2,0.2,0.0,0.99504,0.633333
LZTBI-0216,tbi_high,5,5.0,1.0,0.0,0.0,0.0,0.0,0.762,0.0,10.43,20.06,34.94,79.25,0.9798,True,0.0,0.0,0.0,0.0,0.99746,0.0
LZTBI-0216,tbi_high,6,5.0,7.0,5.0,5.0,2.0,3.0,38.6,3.0,34.09142857142857,111.49,50.83428571428571,166.08,0.9592,True,1.0,1.0,0.4,0.6,0.8713333333333333,2.7
LZTBI-0217,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0217,tbi_moderate,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0217,tbi_moderate,6,5.0,1.0,0.0,0.0,0.0,0.0,0.194,0.0,3.3,7.0,27.6,32.41,0.9723,True,0.0,0.0,0.0,0.0,0.9993533333333333,0.0
LZTBI-0218,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0218,tbi_moderate,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0218,tbi_moderate,6,5.0,1.0,0.0,0.0,0.0,0.0,0.463,0.0,5.86,10.0,29.48,36.59,0.9512,True,0.0,0.0,0.0,0.0,0.9984566666666667,0.0
LZTBI-0219,tbi_high,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0219,tbi_high,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0219,tbi_high,6,5.0,1.0,0.0,0.0,0.0,0.0,0.669,0.0,13.03,22.12,10.12,34.26,0.9577,True,0.0,0.0,0.0,0.0,0.99777,0.0
LZTBI-0220,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0220,tbi_moderate,5,5.0,1.0,0.0,0.0,0.0,0.0,0.469,0.0,4.09,8.81,10.99,64.7,0.9623,True,0.0,0.0,0.0,0.0,0.9984366666666666,0.0
LZTBI-0220,tbi_moderate,6,5.0,1.0,1.0,0.0,0.0,0.0,0.756,1.0,22.3,43.66,26.07,115.02,0.9812,True,0.2,0.0,0.0,0.0,0.99748,0.166667
LZTBI-0221,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0221,tbi_moderate,5,5.0,1.0,0.0,0.0,0.0,0.0,0.231,0.0,8.84,18.95,33.56,53.7,0.9753,True,0.0,0.0,0.0,0.0,0.99923,0.0
LZTBI-0221,tbi_moderate,6,5.0,1.0,1.0,0.0,0.0,0.0,1.438,1.0,24.58,40.25,48.68,60.42,0.9564,True,0.2,0.0,0.0,0.0,0.9952066666666667,0.166667
LZTBI-0222,tbi_high,4,5.0,1.0,0.0,0.0,0.0,0.0,0.325,0.0,5.8,13.08,18.53,63.79,0.9606,True,0.0,0.0,0.0,0.0,0.9989166666666667,0.0
LZTBI-0222,tbi_high,5,5.0,1.0,1.0,0.0,0.0,0.0,2.438,1.0,15.52,29.94,53.94,117.28,0.9592,True,0.2,0.0,0.0,0.0,0.9918733333333334,0.166667
LZTBI-0222,tbi_high,6,5.0,1.0,1.0,1.0,0.0,1.0,8.463,3.0,21.82,83.54,62.34,150.21,0.9642,True,0.2,0.2,0.0,0.2,0.97179,0.7
LZTBI-0223,tbi_low,4,5.0,1.0,1.0,1.0,1.0,0.0,7.262,2.0,76.06,116.8,79.43,141.19,0.9778,True,0.2,0.2,0.2,0.0,0.9757933333333333,0.633333
LZTBI-0223,tbi_low,5,5.0,4.0,4.0,4.0,3.0,1.0,17.824,3.0,40.9675,97.34,62.739999999999995,130.51,0.9621999999999999,True,0.8,0.8,0.6,0.2,0.9405866666666667,2.2
LZTBI-0223,tbi_low,6,5.0,1.0,1.0,1.0,1.0,0.0,6.694,2.0,53.24,71.36,47.48,80.36,0.9786,True,0.2,0.2,0.2,0.0,0.9776866666666667,0.633333
LZTBI-0224,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0224,sham,5,5.0,2.0,0.0,0.0,0.0,0.0,1.137,0.0,5.435,15.56,10.97,77.74,0.9659500000000001,True,0.0,0.0,0.0,0.0,0.99621,0.0
LZTBI-0224,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0225,sham,4,5.0,2.0,1.0,0.0,0.0,0.0,1.732,1.0,24.52,69.77,28.015,107.47,0.9593,True,0.2,0.0,0.0,0.0,0.9942266666666667,0.166667
LZTBI-0225,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0225,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0226,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0226,sham,5,5.0,1.0,1.0,0.0,0.0,0.0,1.175,1.0,23.41,32.12,52.79,102.97,0.9586,True,0.2,0.0,0.0,0.0,0.9960833333333333,0.166667
LZTBI-0226,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0227,tbi_moderate,4,5.0,1.0,1.0,0.0,0.0,0.0,2.306,1.0,32.62,59.65,26.64,109.1,0.9786,True,0.2,0.0,0.0,0.0,0.9923133333333334,0.166667
LZTBI-0227,tbi_moderate,5,5.0,1.0,1.0,0.0,0.0,0.0,2.094,1.0,43.37,81.6,27.97,68.07,0.9849,True,0.2,0.0,0.0,0.0,0.99302,0.166667
LZTBI-0227,tbi_moderate,6,5.0,2.0,1.0,0.0,0.0,0.0,2.525,1.0,23.51,91.0,38.39,69.95,0.9701,True,0.2,0.0,0.0,0.0,0.9915833333333334,0.166667
LZTBI-0228,tbi_low,4,5.0,1.0,1.0,0.0,0.0,0.0,2.962,1.0,29.85,66.01,37.06,89.9,0.9723,True,0.2,0.0,0.0,0.0,0.9901266666666667,0.166667
LZTBI-0228,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0228,tbi_low,6,5.0,1.0,0.0,0.0,0.0,0.0,0.644,0.0,2.0,7.0,24.01,52.42,0.9849,True,0.0,0.0,0.0,0.0,0.9978533333333334,0.0
LZTBI-0229,tbi_low,4,5.0,2.0,1.0,0.0,0.0,0.0,2.512,1.0,25.805,56.69,20.25,99.82,0.9718500000000001,True,0.2,0.0,0.0,0.0,0.9916266666666667,0.166667
LZTBI-0229,tbi_low,5,5.0,1.0,0.0,0.0,0.0,0.0,0.744,0.0,2.0,7.0,10.35,60.16,0.9534,True,0.0,0.0,0.0,0.0,0.99752,0.0
LZTBI-0229,tbi_low,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0230,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0230,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0230,sham,6,5.0,1.0,0.0,0.0,0.0,0.0,0.644,0.0,7.0,18.38,12.14,48.1,0.9754,True,0.0,0.0,0.0,0.0,0.9978533333333334,0.0
LZTBI-0231,tbi_high,4,5.0,2.0,2.0,1.0,1.0,0.0,2.988,2.0,41.980000000000004,90.82,44.955,113.13,0.9751,True,0.4,0.2,0.2,0.0,0.99004,0.733333
LZTBI-0231,tbi_high,5,5.0,3.0,2.0,1.0,1.0,0.0,6.525,2.0,35.47,108.28,36.67333333333334,107.01,0.9708666666666667,True,0.4,0.2,0.2,0.0,0.97825,0.733333
LZTBI-0231,tbi_high,6,5.0,2.0,1.0,1.0,0.0,1.0,4.832,3.0,22.544999999999998,92.18,51.06,147.88,0.97155,True,0.2,0.2,0.0,0.2,0.9838933333333333,0.7
LZTBI-0232,tbi_low,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0232,tbi_low,5,5.0,2.0,0.0,0.0,0.0,0.0,0.607,0.0,10.715,33.5,19.82,70.08,0.9739,True,0.0,0.0,0.0,0.0,0.9979766666666666,0.0
LZTBI-0232,tbi_low,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0233,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0233,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0233,sham,6,5.0,1.0,0.0,0.0,0.0,0.0,0.775,0.0,13.47,37.33,17.32,37.32,0.9593,True,0.0,0.0,0.0,0.0,0.9974166666666666,0.0
LZTBI-0234,tbi_moderate,4,5.0,1.0,0.0,0.0,0.0,0.0,0.675,0.0,11.17,29.01,20.47,27.3,0.984,True,0.0,0.0,0.0,0.0,0.99775,0.0
LZTBI-0234,tbi_moderate,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0234,tbi_moderate,6,5.0,1.0,1.0,0.0,0.0,0.0,2.694,1.0,28.79,63.76,37.59,112.62,0.9576,True,0.2,0.0,0.0,0.0,0.99102,0.166667
LZTBI-0235,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0235,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0235,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0236,tbi_high,4,5.0,1.0,0.0,0.0,0.0,0.0,0.769,0.0,11.2,24.76,28.21,60.5,0.9594,True,0.0,0.0,0.0,0.0,0.9974366666666666,0.0
LZTBI-0236,tbi_high,5,5.0,4.0,2.0,0.0,0.0,0.0,4.5,1.0,24.9375,81.46,34.9075,115.28,0.962,True,0.4,0.0,0.0,0.0,0.985,0.266667
LZTBI-0236,tbi_high,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0237,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0237,tbi_moderate,5,5.0,2.0,1.0,0.0,0.0,0.0,3.8689999999999998,1.0,16.01,34.04,19.905,108.16,0.9771000000000001,True,0.2,0.0,0.0,0.0,0.9871033333333333,0.166667
LZTBI-0237,tbi_moderate,6,5.0,1.0,1.0,0.0,0.0,0.0,1.494,1.0,26.42,45.16,49.04,73.18,0.9845,True,0.2,0.0,0.0,0.0,0.99502,0.166667
LZTBI-0238,tbi_high,4,5.0,1.0,1.0,1.0,1.0,0.0,2.031,2.0,59.43,105.29,71.92,98.79,0.9618,False,0.2,0.2,0.2,0.0,0.99323,0.633333
LZTBI-0238,tbi_high,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0238,tbi_high,6,5.0,1.0,0.0,0.0,0.0,0.0,0.231,0.0,5.13,8.38,31.08,66.1,0.9793,True,0.0,0.0,0.0,0.0,0.99923,0.0
LZTBI-0239,tbi_high,4,5.0,1.0,0.0,0.0,0.0,0.0,0.306,0.0,7.95,14.21,31.32,52.96,0.9462,True,0.0,0.0,0.0,0.0,0.99898,0.0
LZTBI-0239,tbi_high,5,5.0,2.0,0.0,0.0,0.0,0.0,0.7310000000000001,0.0,8.12,18.79,15.73,81.7,0.9719,True,0.0,0.0,0.0,0.0,0.9975633333333334,0.0
LZTBI-0239,tbi_high,6,5.0,1.0,1.0,0.0,0.0,0.0,1.625,1.0,34.27,49.48,46.98,90.53,0.9726,True,0.2,0.0,0.0,0.0,0.9945833333333334,0.166667
LZTBI-0240,tbi_moderate,4,5.0,3.0,1.0,1.0,1.0,0.0,7.893,2.0,15.94,52.0,38.85666666666666,119.52,0.9637333333333333,True,0.2,0.2,0.2,0.0,0.9736899999999999,0.633333
LZTBI-0240,tbi_moderate,5,5.0,2.0,2.0,1.0,1.0,0.0,3.526,2.0,49.805,92.15,47.474999999999994,114.91,0.9473,True,0.4,0.2,0.2,0.0,0.9882466666666667,0.733333
LZTBI-0240,tbi_moderate,6,5.0,2.0,2.0,2.0,1.0,1.0,5.869,3.0,45.370000000000005,93.17,61.705,167.84,0.9657,True,0.4,0.4,0.2,0.2,0.9804366666666666,1.2
